step,goal_agent_num,group,group_size,follow
1694,73,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent42:agent64:agent81:agent82:agent83:agent84,1,0
1695,73,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent42:agent64:agent81:agent82:agent83:agent84,1,0
1696,73,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent42:agent64:agent81:agent82:agent83:agent84,1,0
1697,73,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent42:agent64:agent81:agent82:agent83:agent84,1,0
1698,73,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent42:agent64:agent81:agent82:agent83:agent84,1,0
1699,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1700,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1701,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1702,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1703,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1704,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1705,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1706,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1707,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1708,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1709,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1710,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1711,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1712,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1713,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1714,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1715,74,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent23:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1716,75,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent82:agent83:agent84,1,0
1717,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1718,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1719,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1720,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1721,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1722,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1723,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1724,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1725,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1726,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1727,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1728,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1729,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1730,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1731,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1732,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1733,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1734,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1735,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1736,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1737,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1738,76,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent31:agent64:agent81:agent83:agent84,1,0
1739,77,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1740,77,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1741,77,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1742,77,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1743,77,agent9:agent10:agent11:agent13:agent15:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1744,78,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1745,78,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1746,78,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1747,78,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1748,78,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1749,78,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1750,78,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1751,78,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1752,78,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1753,78,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1754,78,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1755,78,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1756,78,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1757,78,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent83:agent84,1,0
1758,79,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent84,1,0
1759,79,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent84,1,0
1760,79,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent84,1,0
1761,79,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent84,1,0
1762,79,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent84,1,0
1763,79,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent84,1,0
1764,79,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent84,1,0
1765,79,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent81:agent84,1,0
1766,80,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent84,1,0
1767,80,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent84,1,0
1768,80,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent84,1,0
1769,80,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent84,1,0
1770,80,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent84,1,0
1771,80,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent84,1,0
1772,80,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent84,1,0
1773,80,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent28:agent64:agent84,1,0
1774,81,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent64:agent84,1,0
1775,81,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent64:agent84,1,0
1776,81,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent64:agent84,1,0
1777,81,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent64:agent84,1,0
1778,81,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent64:agent84,1,0
1779,81,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent64:agent84,1,0
1780,81,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent64:agent84,1,0
1781,81,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent64:agent84,1,0
1782,81,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent64:agent84,1,0
1783,81,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent64:agent84,1,0
1784,82,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent84,1,0
1785,82,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent84,1,0
1786,82,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent84,1,0
1787,82,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent84,1,0
1788,82,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent84,1,0
1789,82,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent84,1,0
1790,82,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent84,1,0
1791,82,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent84,1,0
1792,82,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent84,1,0
1793,82,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent84,1,0
1794,82,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent84,1,0
1795,82,agent9:agent10:agent11:agent13:agent17:agent20:agent26:agent84,1,0
1796,83,agent9:agent10:agent11:agent13:agent17:agent20:agent26,1,0
1797,83,agent9:agent10:agent11:agent13:agent17:agent20:agent26,1,0
1798,83,agent9:agent10:agent11:agent13:agent17:agent20:agent26,1,0
1799,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1800,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1801,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1802,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1803,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1804,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1805,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1806,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1807,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1808,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1809,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1810,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1811,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1812,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1813,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1814,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1815,84,agent9:agent10:agent11:agent17:agent20:agent26,1,0
1816,85,agent9:agent10:agent17:agent20:agent26,1,0
1817,85,agent9:agent10:agent17:agent20:agent26,1,0
1818,85,agent9:agent10:agent17:agent20:agent26,1,0
1819,85,agent9:agent10:agent17:agent20:agent26,1,0
1820,85,agent9:agent10:agent17:agent20:agent26,1,0
1821,85,agent9:agent10:agent17:agent20:agent26,1,0
1822,85,agent9:agent10:agent17:agent20:agent26,1,0
1823,85,agent9:agent10:agent17:agent20:agent26,1,0
1824,85,agent9:agent10:agent17:agent20:agent26,1,0
1825,85,agent9:agent10:agent17:agent20:agent26,1,0
1826,85,agent9:agent10:agent17:agent20:agent26,1,0
1827,85,agent9:agent10:agent17:agent20:agent26,1,0
1828,85,agent9:agent10:agent17:agent20:agent26,1,0
1829,85,agent9:agent10:agent17:agent20:agent26,1,0
1830,85,agent9:agent10:agent17:agent20:agent26,1,0
1831,85,agent9:agent10:agent17:agent20:agent26,1,0
1832,85,agent9:agent10:agent17:agent20:agent26,1,0
1833,85,agent9:agent10:agent17:agent20:agent26,1,0
1834,85,agent9:agent10:agent17:agent20:agent26,1,0
1835,85,agent9:agent10:agent17:agent20:agent26,1,0
1836,85,agent9:agent10:agent17:agent20:agent26,1,0
1837,85,agent9:agent10:agent17:agent20:agent26,1,0
1838,85,agent9:agent10:agent17:agent20:agent26,1,0
1839,85,agent9:agent10:agent17:agent20:agent26,1,0
1840,85,agent9:agent10:agent17:agent20:agent26,1,0
1841,85,agent9:agent10:agent17:agent20:agent26,1,0
1842,85,agent9:agent10:agent17:agent20:agent26,1,0
1843,85,agent9:agent10:agent17:agent20:agent26,1,0
1844,86,agent9:agent10:agent17:agent26,1,0
1845,86,agent9:agent10:agent17:agent26,1,0
1846,86,agent9:agent10:agent17:agent26,1,0
1847,86,agent9:agent10:agent17:agent26,1,0
1848,86,agent9:agent10:agent17:agent26,1,0
1849,86,agent9:agent10:agent17:agent26,1,0
1850,86,agent9:agent10:agent17:agent26,1,0
1851,86,agent9:agent10:agent17:agent26,1,0
1852,86,agent9:agent10:agent17:agent26,1,0
1853,86,agent9:agent10:agent17:agent26,1,0
1854,86,agent9:agent10:agent17:agent26,1,0
1855,86,agent9:agent10:agent17:agent26,1,0
1856,86,agent9:agent10:agent17:agent26,1,0
1857,86,agent9:agent10:agent17:agent26,1,0
1858,86,agent9:agent10:agent17:agent26,1,0
1859,86,agent9:agent10:agent17:agent26,1,0
1860,86,agent9:agent10:agent17:agent26,1,0
1861,86,agent9:agent10:agent17:agent26,1,0
1862,86,agent9:agent10:agent17:agent26,1,0
1863,86,agent9:agent10:agent17:agent26,1,0
1864,86,agent9:agent10:agent17:agent26,1,0
1865,86,agent9:agent10:agent17:agent26,1,0
1866,86,agent9:agent10:agent17:agent26,1,0
1867,86,agent9:agent10:agent17:agent26,1,0
1868,86,agent9:agent10:agent17:agent26,1,0
1869,86,agent9:agent10:agent17:agent26,1,0
1870,86,agent9:agent10:agent17:agent26,1,0
1871,86,agent9:agent10:agent17:agent26,1,0
1872,86,agent9:agent10:agent17:agent26,1,0
1873,87,agent10:agent17:agent26,1,0
1874,87,agent10:agent17:agent26,1,0
1875,87,agent10:agent17:agent26,1,0
1876,87,agent10:agent17:agent26,1,0
1877,87,agent10:agent17:agent26,1,0
1878,87,agent10:agent17:agent26,1,0
1879,87,agent10:agent17:agent26,1,0
1880,87,agent10:agent17:agent26,1,0
1881,87,agent10:agent17:agent26,1,0
1882,87,agent10:agent17:agent26,1,0
1883,87,agent10:agent17:agent26,1,0
1884,87,agent10:agent17:agent26,1,0
1885,87,agent10:agent17:agent26,1,0
1886,87,agent10:agent17:agent26,1,0
1887,87,agent10:agent17:agent26,1,0
1888,87,agent10:agent17:agent26,1,0
1889,87,agent10:agent17:agent26,1,0
1890,87,agent10:agent17:agent26,1,0
1891,87,agent10:agent17:agent26,1,0
1892,87,agent10:agent17:agent26,1,0
1893,87,agent10:agent17:agent26,1,0
1894,87,agent10:agent17:agent26,1,0
1895,87,agent10:agent17:agent26,1,0
1896,87,agent10:agent17:agent26,1,0
1897,87,agent10:agent17:agent26,1,0
1898,87,agent10:agent17:agent26,1,0
1899,87,agent10:agent17:agent26,1,0
1900,87,agent10:agent17:agent26,1,0
1901,87,agent10:agent17:agent26,1,0
1902,87,agent10:agent17:agent26,1,0
1903,87,agent10:agent17:agent26,1,0
1904,87,agent10:agent17:agent26,1,0
1905,87,agent10:agent17:agent26,1,0
1906,88,agent10:agent17,1,0
1907,88,agent10:agent17,1,0
1908,88,agent10:agent17,1,0
1909,88,agent10:agent17,1,0
1910,88,agent10:agent17,1,0
1911,88,agent10:agent17,1,0
1912,88,agent10:agent17,1,0
1913,88,agent10:agent17,1,0
1914,88,agent10:agent17,1,0
1915,88,agent10:agent17,1,0
1916,88,agent10:agent17,1,0
1917,88,agent10:agent17,1,0
1918,88,agent10:agent17,1,0
1919,88,agent10:agent17,1,0
1920,88,agent10:agent17,1,0
1921,88,agent10:agent17,1,0
1922,88,agent10:agent17,1,0
1923,88,agent10:agent17,1,0
1924,88,agent10:agent17,1,0
1925,88,agent10:agent17,1,0
1926,88,agent10:agent17,1,0
1927,88,agent10:agent17,1,0
1928,88,agent10:agent17,1,0
1929,88,agent10:agent17,1,0
1930,88,agent10:agent17,1,0
1931,88,agent10:agent17,1,0
1932,88,agent10:agent17,1,0
1933,88,agent10:agent17,1,0
1934,88,agent10:agent17,1,0
1935,88,agent10:agent17,1,0
1936,88,agent10:agent17,1,0
1937,88,agent10:agent17,1,0
1938,88,agent10:agent17,1,0
1939,88,agent10:agent17,1,0
1940,88,agent10:agent17,1,0
1941,88,agent10:agent17,1,0
1942,88,agent10:agent17,1,0
1943,89,agent17,1,0
1944,89,agent17,1,0
1945,89,agent17,1,0
1946,89,agent17,1,0
1947,89,agent17,1,0
1948,89,agent17,1,0
1949,89,agent17,1,0
1950,89,agent17,1,0
1951,89,agent17,1,0
1952,89,agent17,1,0
1953,89,agent17,1,0
1954,89,agent17,1,0
1955,89,agent17,1,0
1956,89,agent17,1,0
1957,89,agent17,1,0
1958,89,agent17,1,0
1959,89,agent17,1,0
1960,89,agent17,1,0
1961,89,agent17,1,0
1962,89,agent17,1,0
1963,89,agent17,1,0
1964,89,agent17,1,0
1965,89,agent17,1,0
1966,89,agent17,1,0
1967,89,agent17,1,0
1968,89,agent17,1,0
1969,89,agent17,1,0
1970,89,agent17,1,0
1971,89,agent17,1,0
1972,89,agent17,1,0
1973,89,agent17,1,0
1974,89,agent17,1,0
1975,89,agent17,1,0
1976,89,agent17,1,0
1977,89,agent17,1,0
1978,89,agent17,1,0
1979,89,agent17,1,0
1980,89,agent17,1,0
1981,89,agent17,1,0
1982,89,agent17,1,0
1983,89,agent17,1,0
1984,89,agent17,1,0
1985,89,agent17,1,0
